respondent_id,efficacy,side_effects,cost,dosing,choice
3459,50% symptom reduction,Medium,50,Weekly (Injection),1
3460,50% symptom reduction,Low,150,Daily (Pill),1
3461,50% symptom reduction,Low,150,Weekly (Injection),1
3462,70% symptom reduction,Low,100,Daily (Pill),1
3463,70% symptom reduction,Medium,100,Weekly (Injection),1
3464,50% symptom reduction,Low,150,Daily (Pill),1
3465,70% symptom reduction,Low,50,Daily (Pill),1
3466,70% symptom reduction,High,150,Weekly (Injection),1
3467,60% symptom reduction,Medium,100,Daily (Pill),1
3468,70% symptom reduction,Medium,150,Weekly (Injection),1
3469,50% symptom reduction,High,50,Daily (Pill),1
3470,50% symptom reduction,High,50,Daily (Pill),0
3471,50% symptom reduction,High,150,Daily (Pill),0
3472,60% symptom reduction,Medium,150,Daily (Pill),1
3473,50% symptom reduction,Low,50,Weekly (Injection),0
3474,60% symptom reduction,High,100,Weekly (Injection),1
3475,50% symptom reduction,Medium,150,Weekly (Injection),0
3476,70% symptom reduction,Medium,50,Daily (Pill),1
3477,60% symptom reduction,Medium,150,Weekly (Injection),1
3478,70% symptom reduction,High,150,Daily (Pill),0
3479,50% symptom reduction,High,100,Daily (Pill),1
3480,50% symptom reduction,High,100,Weekly (Injection),1
3481,50% symptom reduction,Low,150,Daily (Pill),1
3482,50% symptom reduction,Medium,50,Daily (Pill),0
3483,60% symptom reduction,Medium,100,Daily (Pill),0
3484,60% symptom reduction,High,100,Daily (Pill),0
3485,70% symptom reduction,Medium,50,Weekly (Injection),1
3486,60% symptom reduction,Low,150,Daily (Pill),1
3487,70% symptom reduction,Low,50,Daily (Pill),1
3488,70% symptom reduction,Medium,100,Daily (Pill),1
3489,50% symptom reduction,Medium,100,Weekly (Injection),1
3490,60% symptom reduction,High,100,Weekly (Injection),0
3491,60% symptom reduction,Medium,50,Daily (Pill),1
3492,50% symptom reduction,Low,50,Daily (Pill),0
3493,50% symptom reduction,High,100,Daily (Pill),0
3494,50% symptom reduction,Low,150,Daily (Pill),1
3495,60% symptom reduction,Low,100,Weekly (Injection),1
3496,60% symptom reduction,Low,100,Daily (Pill),0
3497,70% symptom reduction,High,150,Daily (Pill),0
3498,50% symptom reduction,Low,50,Daily (Pill),0
3499,60% symptom reduction,Medium,150,Weekly (Injection),1
3500,70% symptom reduction,High,50,Weekly (Injection),1
3501,50% symptom reduction,High,150,Daily (Pill),0
3502,60% symptom reduction,High,50,Daily (Pill),1
3503,60% symptom reduction,Low,150,Daily (Pill),0
3504,60% symptom reduction,Low,150,Weekly (Injection),0
3505,60% symptom reduction,Low,50,Daily (Pill),1
3506,60% symptom reduction,Medium,50,Weekly (Injection),0
3507,70% symptom reduction,High,50,Weekly (Injection),1
3508,60% symptom reduction,Medium,150,Weekly (Injection),1
3509,70% symptom reduction,Low,100,Daily (Pill),1
3510,50% symptom reduction,High,150,Weekly (Injection),0
3511,70% symptom reduction,Medium,50,Daily (Pill),1
3512,50% symptom reduction,Medium,150,Daily (Pill),0
3513,70% symptom reduction,Medium,50,Daily (Pill),1
3514,60% symptom reduction,Medium,50,Weekly (Injection),1
3515,70% symptom reduction,Low,50,Daily (Pill),1
3516,70% symptom reduction,High,150,Daily (Pill),1
3517,50% symptom reduction,Low,150,Daily (Pill),0
3518,70% symptom reduction,High,100,Weekly (Injection),1
3519,70% symptom reduction,High,50,Daily (Pill),0
3520,70% symptom reduction,Medium,150,Weekly (Injection),1
3521,50% symptom reduction,High,50,Weekly (Injection),0
3522,70% symptom reduction,Medium,150,Daily (Pill),1
3523,60% symptom reduction,Low,150,Daily (Pill),0
3524,70% symptom reduction,High,150,Weekly (Injection),1
3525,50% symptom reduction,Medium,100,Weekly (Injection),0
3526,50% symptom reduction,High,100,Weekly (Injection),0
3527,60% symptom reduction,Low,50,Weekly (Injection),1
3528,70% symptom reduction,Low,100,Daily (Pill),1
3529,70% symptom reduction,High,100,Daily (Pill),1
3530,70% symptom reduction,Medium,100,Daily (Pill),0
3531,50% symptom reduction,Medium,150,Daily (Pill),0
3532,60% symptom reduction,Low,50,Weekly (Injection),1
3533,70% symptom reduction,High,150,Daily (Pill),1
3534,50% symptom reduction,Low,100,Daily (Pill),1
3535,60% symptom reduction,Medium,100,Weekly (Injection),0
3536,50% symptom reduction,High,150,Weekly (Injection),0
3537,70% symptom reduction,Medium,100,Daily (Pill),1
3538,70% symptom reduction,Medium,150,Weekly (Injection),1
3539,60% symptom reduction,High,50,Weekly (Injection),0
3540,50% symptom reduction,Low,50,Weekly (Injection),1
3541,70% symptom reduction,Medium,100,Weekly (Injection),1
3542,50% symptom reduction,High,150,Daily (Pill),0
3543,70% symptom reduction,Low,50,Daily (Pill),1
3544,70% symptom reduction,Low,150,Weekly (Injection),0
3545,50% symptom reduction,Low,100,Daily (Pill),1
3546,50% symptom reduction,High,50,Daily (Pill),0
3547,60% symptom reduction,Medium,50,Daily (Pill),1
3548,60% symptom reduction,Medium,50,Daily (Pill),1
3549,60% symptom reduction,High,50,Daily (Pill),1
3550,50% symptom reduction,High,100,Daily (Pill),0
3551,50% symptom reduction,High,100,Weekly (Injection),0
3552,60% symptom reduction,High,150,Daily (Pill),1
3553,50% symptom reduction,Low,150,Daily (Pill),1
3554,60% symptom reduction,Low,50,Weekly (Injection),1
3555,70% symptom reduction,High,150,Daily (Pill),1
3556,70% symptom reduction,Low,100,Weekly (Injection),1
3557,60% symptom reduction,Low,50,Daily (Pill),1
3558,50% symptom reduction,Low,150,Weekly (Injection),0
3559,70% symptom reduction,Medium,150,Weekly (Injection),0
3560,70% symptom reduction,Low,50,Daily (Pill),1
3561,50% symptom reduction,Low,50,Weekly (Injection),1
3562,60% symptom reduction,Medium,100,Daily (Pill),0
3563,70% symptom reduction,Low,50,Weekly (Injection),1
3564,50% symptom reduction,High,50,Daily (Pill),0
3565,50% symptom reduction,High,50,Weekly (Injection),1
3566,50% symptom reduction,Medium,100,Daily (Pill),0
3567,50% symptom reduction,High,100,Daily (Pill),1
3568,60% symptom reduction,Medium,150,Weekly (Injection),1
3569,60% symptom reduction,Medium,100,Weekly (Injection),1
3570,70% symptom reduction,Low,50,Weekly (Injection),0
3571,70% symptom reduction,Low,100,Daily (Pill),0
3572,60% symptom reduction,Low,100,Daily (Pill),0
3573,50% symptom reduction,Medium,150,Weekly (Injection),1
3574,50% symptom reduction,High,100,Weekly (Injection),1
3575,70% symptom reduction,Low,50,Daily (Pill),1
3576,60% symptom reduction,Medium,150,Daily (Pill),0
3577,70% symptom reduction,Low,100,Daily (Pill),1
3578,60% symptom reduction,Low,100,Weekly (Injection),1
3579,70% symptom reduction,High,150,Weekly (Injection),0
3580,70% symptom reduction,Low,50,Daily (Pill),1
3581,50% symptom reduction,Low,50,Weekly (Injection),1
3582,60% symptom reduction,Medium,50,Daily (Pill),0
3583,50% symptom reduction,Low,150,Daily (Pill),1
3584,50% symptom reduction,Medium,50,Daily (Pill),1
3585,60% symptom reduction,Low,100,Weekly (Injection),0
3586,70% symptom reduction,Medium,50,Weekly (Injection),1
3587,50% symptom reduction,Medium,50,Daily (Pill),1
3588,50% symptom reduction,Medium,100,Weekly (Injection),1
3589,60% symptom reduction,High,50,Daily (Pill),0
3590,70% symptom reduction,Medium,50,Weekly (Injection),1
3591,70% symptom reduction,Medium,100,Weekly (Injection),1
3592,50% symptom reduction,Low,50,Weekly (Injection),0
3593,50% symptom reduction,Low,100,Daily (Pill),0
3594,70% symptom reduction,High,100,Weekly (Injection),0
3595,70% symptom reduction,Medium,150,Daily (Pill),0
3596,70% symptom reduction,Medium,150,Weekly (Injection),1
3597,70% symptom reduction,High,50,Weekly (Injection),1
3598,50% symptom reduction,Medium,50,Daily (Pill),0
3599,50% symptom reduction,Low,50,Weekly (Injection),1
3600,70% symptom reduction,Low,50,Weekly (Injection),1
3601,60% symptom reduction,High,50,Weekly (Injection),1
3602,70% symptom reduction,Medium,50,Weekly (Injection),1
3603,70% symptom reduction,High,50,Daily (Pill),0
3604,70% symptom reduction,Low,100,Daily (Pill),1
3605,60% symptom reduction,Low,150,Daily (Pill),0
3606,70% symptom reduction,High,150,Weekly (Injection),0
3607,60% symptom reduction,Medium,100,Weekly (Injection),1
3608,70% symptom reduction,High,150,Daily (Pill),0
3609,60% symptom reduction,Low,150,Weekly (Injection),1
3610,60% symptom reduction,Medium,150,Daily (Pill),0
3611,50% symptom reduction,High,150,Daily (Pill),1
3612,70% symptom reduction,High,150,Weekly (Injection),1
3613,70% symptom reduction,High,100,Daily (Pill),1
3614,70% symptom reduction,High,150,Weekly (Injection),0
3615,60% symptom reduction,Medium,50,Weekly (Injection),1
3616,60% symptom reduction,Medium,100,Daily (Pill),1
3617,60% symptom reduction,Low,50,Weekly (Injection),1
3618,70% symptom reduction,High,150,Weekly (Injection),0
3619,50% symptom reduction,High,100,Weekly (Injection),1
3620,50% symptom reduction,High,150,Daily (Pill),0
3621,50% symptom reduction,Low,50,Weekly (Injection),0
3622,60% symptom reduction,Low,150,Weekly (Injection),1
3623,60% symptom reduction,High,100,Weekly (Injection),1
3624,60% symptom reduction,Low,150,Daily (Pill),1
3625,50% symptom reduction,Medium,50,Weekly (Injection),1
3626,70% symptom reduction,High,150,Weekly (Injection),0
3627,50% symptom reduction,Medium,150,Daily (Pill),1
3628,60% symptom reduction,High,100,Daily (Pill),1
3629,50% symptom reduction,Low,50,Daily (Pill),1
3630,50% symptom reduction,Medium,50,Weekly (Injection),1
3631,50% symptom reduction,Medium,100,Weekly (Injection),1
3632,60% symptom reduction,Medium,100,Weekly (Injection),1
3633,60% symptom reduction,Medium,100,Daily (Pill),1
3634,70% symptom reduction,Medium,150,Weekly (Injection),0
3635,60% symptom reduction,Medium,150,Daily (Pill),1
3636,50% symptom reduction,Low,50,Daily (Pill),1
3637,50% symptom reduction,Medium,150,Weekly (Injection),0
3638,50% symptom reduction,Medium,50,Weekly (Injection),0
3639,70% symptom reduction,Low,100,Daily (Pill),1
3640,60% symptom reduction,Medium,150,Weekly (Injection),1
3641,60% symptom reduction,Medium,150,Daily (Pill),0
3642,70% symptom reduction,Medium,50,Daily (Pill),1
3643,70% symptom reduction,Medium,150,Daily (Pill),1
3644,50% symptom reduction,High,50,Daily (Pill),0
3645,70% symptom reduction,Low,150,Weekly (Injection),1
3646,70% symptom reduction,Medium,100,Weekly (Injection),1
3647,70% symptom reduction,High,150,Daily (Pill),1
3648,50% symptom reduction,High,100,Daily (Pill),0
3649,50% symptom reduction,Medium,50,Weekly (Injection),0
3650,50% symptom reduction,High,50,Weekly (Injection),0
3651,50% symptom reduction,Low,100,Daily (Pill),1
3652,60% symptom reduction,High,100,Daily (Pill),0
3653,60% symptom reduction,Medium,50,Weekly (Injection),1
3654,50% symptom reduction,Medium,50,Daily (Pill),1
3655,70% symptom reduction,Medium,150,Weekly (Injection),1
3656,60% symptom reduction,Medium,150,Weekly (Injection),0
3657,50% symptom reduction,Medium,50,Weekly (Injection),1
3658,50% symptom reduction,High,50,Weekly (Injection),1
3659,70% symptom reduction,Medium,50,Weekly (Injection),1
3660,50% symptom reduction,Medium,100,Daily (Pill),0
3661,60% symptom reduction,High,100,Weekly (Injection),0
3662,70% symptom reduction,Low,150,Daily (Pill),1
3663,60% symptom reduction,High,50,Weekly (Injection),0
3664,70% symptom reduction,Medium,50,Daily (Pill),1
3665,70% symptom reduction,High,50,Daily (Pill),1
3666,50% symptom reduction,High,150,Daily (Pill),1
3667,50% symptom reduction,High,50,Daily (Pill),0
3668,50% symptom reduction,Low,100,Daily (Pill),1
3669,50% symptom reduction,High,100,Weekly (Injection),0
3670,50% symptom reduction,Medium,50,Daily (Pill),1
3671,70% symptom reduction,High,100,Daily (Pill),1
3672,50% symptom reduction,High,50,Weekly (Injection),1
3673,60% symptom reduction,Medium,100,Daily (Pill),1
3674,50% symptom reduction,Medium,50,Weekly (Injection),0
3675,70% symptom reduction,Low,100,Daily (Pill),1
3676,50% symptom reduction,High,50,Daily (Pill),0
3677,60% symptom reduction,Medium,50,Weekly (Injection),1
3678,50% symptom reduction,High,100,Daily (Pill),0
3679,50% symptom reduction,Low,100,Weekly (Injection),0
3680,60% symptom reduction,High,50,Daily (Pill),1
3681,60% symptom reduction,Low,150,Daily (Pill),0
3682,70% symptom reduction,Low,50,Daily (Pill),1
3683,70% symptom reduction,Medium,150,Weekly (Injection),1
3684,60% symptom reduction,Medium,150,Weekly (Injection),1
3685,50% symptom reduction,Medium,50,Weekly (Injection),1
3686,50% symptom reduction,High,50,Daily (Pill),1
3687,70% symptom reduction,Medium,100,Weekly (Injection),1
3688,70% symptom reduction,High,100,Daily (Pill),0
3689,70% symptom reduction,Low,50,Daily (Pill),1
3690,70% symptom reduction,Medium,50,Daily (Pill),1
3691,50% symptom reduction,Low,150,Weekly (Injection),0
3692,50% symptom reduction,Low,100,Weekly (Injection),0
3693,70% symptom reduction,Medium,150,Weekly (Injection),0
3694,50% symptom reduction,High,100,Weekly (Injection),1
3695,70% symptom reduction,Low,100,Weekly (Injection),1
3696,60% symptom reduction,Medium,100,Weekly (Injection),0
3697,60% symptom reduction,High,150,Daily (Pill),1
3698,60% symptom reduction,High,100,Daily (Pill),0
3699,70% symptom reduction,Low,50,Weekly (Injection),1
3700,50% symptom reduction,Low,50,Daily (Pill),1
3701,70% symptom reduction,Low,100,Daily (Pill),0
3702,70% symptom reduction,High,50,Weekly (Injection),1
3703,50% symptom reduction,Low,50,Daily (Pill),0
3704,60% symptom reduction,Medium,100,Daily (Pill),1
3705,70% symptom reduction,High,50,Weekly (Injection),1
3706,70% symptom reduction,High,50,Weekly (Injection),0
3707,50% symptom reduction,Low,50,Weekly (Injection),0
3708,50% symptom reduction,Low,50,Daily (Pill),1
3709,60% symptom reduction,Medium,50,Weekly (Injection),0
3710,50% symptom reduction,Medium,100,Daily (Pill),0
3711,60% symptom reduction,High,150,Daily (Pill),1
3712,70% symptom reduction,Medium,150,Weekly (Injection),1
3713,50% symptom reduction,High,50,Daily (Pill),0
3714,60% symptom reduction,Low,100,Daily (Pill),1
3715,70% symptom reduction,High,150,Daily (Pill),1
3716,70% symptom reduction,Low,150,Daily (Pill),1
3717,50% symptom reduction,High,50,Daily (Pill),0
3718,70% symptom reduction,Low,50,Daily (Pill),1
3719,70% symptom reduction,Low,150,Weekly (Injection),1
3720,60% symptom reduction,High,100,Weekly (Injection),1
3721,50% symptom reduction,Medium,100,Weekly (Injection),1
3722,60% symptom reduction,Medium,50,Weekly (Injection),1
3723,60% symptom reduction,High,50,Weekly (Injection),0
3724,60% symptom reduction,High,100,Weekly (Injection),1
3725,60% symptom reduction,Medium,50,Weekly (Injection),1
3726,50% symptom reduction,Low,150,Weekly (Injection),1
3727,50% symptom reduction,Low,150,Daily (Pill),0
3728,70% symptom reduction,Medium,150,Weekly (Injection),1
3729,70% symptom reduction,High,100,Daily (Pill),1
3730,60% symptom reduction,High,50,Daily (Pill),1
3731,70% symptom reduction,Low,150,Daily (Pill),1
3732,50% symptom reduction,Low,50,Weekly (Injection),0
3733,60% symptom reduction,Medium,100,Weekly (Injection),1
3734,60% symptom reduction,High,100,Daily (Pill),0
3735,70% symptom reduction,High,50,Weekly (Injection),1
3736,60% symptom reduction,Medium,50,Weekly (Injection),1
3737,60% symptom reduction,Low,150,Daily (Pill),1
3738,70% symptom reduction,Low,100,Daily (Pill),1
3739,50% symptom reduction,Medium,50,Weekly (Injection),1
3740,70% symptom reduction,High,100,Weekly (Injection),1
3741,70% symptom reduction,High,100,Weekly (Injection),1
3742,60% symptom reduction,High,100,Weekly (Injection),0
3743,50% symptom reduction,High,50,Daily (Pill),1
3744,70% symptom reduction,Medium,150,Daily (Pill),1
3745,60% symptom reduction,Medium,150,Daily (Pill),1
3746,50% symptom reduction,High,150,Weekly (Injection),0
3747,70% symptom reduction,Low,50,Weekly (Injection),1
3748,60% symptom reduction,Medium,100,Daily (Pill),0
3749,60% symptom reduction,Medium,100,Weekly (Injection),0
3750,70% symptom reduction,High,50,Weekly (Injection),1
3751,70% symptom reduction,High,150,Weekly (Injection),1
3752,60% symptom reduction,Medium,150,Daily (Pill),1
3753,50% symptom reduction,High,100,Daily (Pill),0
3754,50% symptom reduction,Low,100,Daily (Pill),1
3755,60% symptom reduction,Low,100,Daily (Pill),1
3756,70% symptom reduction,High,150,Daily (Pill),1
3757,70% symptom reduction,High,150,Daily (Pill),1
3758,60% symptom reduction,High,50,Weekly (Injection),0
3759,60% symptom reduction,High,150,Daily (Pill),1
3760,60% symptom reduction,Medium,150,Daily (Pill),1
3761,70% symptom reduction,Medium,50,Daily (Pill),1
3762,70% symptom reduction,Medium,150,Daily (Pill),1
3763,60% symptom reduction,High,150,Daily (Pill),0
3764,50% symptom reduction,Medium,50,Weekly (Injection),1
3765,70% symptom reduction,High,50,Weekly (Injection),1
3766,60% symptom reduction,Low,50,Daily (Pill),1
3767,60% symptom reduction,Low,100,Weekly (Injection),0
3768,70% symptom reduction,Medium,50,Daily (Pill),1
3769,60% symptom reduction,Low,100,Weekly (Injection),0
3770,70% symptom reduction,Medium,150,Weekly (Injection),0
3771,60% symptom reduction,Low,150,Weekly (Injection),0
3772,60% symptom reduction,Low,50,Weekly (Injection),0
3773,60% symptom reduction,High,150,Weekly (Injection),1
3774,70% symptom reduction,Low,150,Weekly (Injection),1
3775,50% symptom reduction,Medium,100,Weekly (Injection),0
3776,50% symptom reduction,Medium,100,Weekly (Injection),0
3777,60% symptom reduction,Medium,50,Weekly (Injection),1
3778,60% symptom reduction,Medium,100,Weekly (Injection),1
3779,50% symptom reduction,High,100,Daily (Pill),1
3780,70% symptom reduction,Medium,150,Weekly (Injection),0
3781,50% symptom reduction,High,100,Daily (Pill),1
3782,70% symptom reduction,Low,50,Daily (Pill),1
3783,70% symptom reduction,Low,50,Daily (Pill),1
3784,70% symptom reduction,High,100,Weekly (Injection),1
